comment_id,Commentaire,star,date,client,reponse,source,company,ville,maj,date_commande,ecart,clean_comment,qualité produit,service livraison,service client
2610,Produits conformes à la description . Merci pour ces vraies bonnes affaires ☺ ! !,5,2021-04-22,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-04-10,12.0,produits conformes à la description . merci pour ces vraies bonnes affaires ☺ ! !,1,0,0
2611,article commandé décevant au niveau de la qualité du tissu .,3,2021-04-22,,"Bonjour , Je suis sincèrement navré d'apprendre que un article de votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-09,13.0,article commandé décevant au niveau de la qualité du tissu .,1,0,0
2612,Tailles non conformes et plutôt aléatoires . 2 robes ont rétréci de façon très significative après lavage ! Produits de basse qualité ... Je ne connaissais pas et ne recommanderai jamais chez ce fournisseur .,3,2021-04-22,Christine R .,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,Conflans Sainte Honorine,,2021-04-10,12.0,tailles non conformes et plutôt aléatoires . 2 robes ont rétréci de façon très significative après lavage ! produits de basse qualité ... je ne connaissais pas et ne recommanderai jamais chez ce fournisseur .,1,0,0
2613,1 produit non conforme à la couleur présentée,4,2021-04-22,,"Bonjour , Je suis sincèrement désolé d'apprendre que vous ayez reçu un article non conforme dans votre commande . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,,,2021-04-09,13.0,1 produit non conforme à la couleur présentée,1,0,0
2615,"Super , taille parfaitement Bonne qualité",5,2021-04-22,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-04-06,16.0,"super , taille parfaitement bonne qualité",0,0,1
2618,"Très contente de ma livraison , le produit est superbe , je suis ravie",5,2021-04-21,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-03-17,35.0,"très contente de ma livraison , le produit est superbe , je suis ravie",0,1,0
2619,"Seconde commande et tout à été parfait de la commande à la livraison . Les articles ont été emballées avec soins . Très beau d'ailleurs , conforme à mes attentes . J'ai hâte de faire mes prochains achats .",5,2021-04-21,,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,,,2021-04-10,11.0,"seconde commande et tout à été parfait de la commande à la livraison . les articles ont été emballées avec soins . très beau d'ailleurs , conforme à mes attentes . j'ai hâte de faire mes prochains achats .",0,1,0
2624,J ’ ai été un peu déçu par certains modèls reçus qui ne correspondent pas aux descriptifs faits & à mes attentes . Quant aux autres vêtements j ’ en suis pleinement ravie .,4,2021-04-21,,"Bonjour , Je suis sincèrement navré d'apprendre que certains articles de votre commande ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-10,11.0,j ’ ai été un peu déçu par certains modèls reçus qui ne correspondent pas aux descriptifs faits & à mes attentes . quant aux autres vêtements j ’ en suis pleinement ravie .,1,0,0
2625,"Sac à main correspondant à la phtot , super beau",5,2021-04-21,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-04-10,11.0,"sac à main correspondant à la phtot , super beau",1,0,0
2627,"Le diadème n ’ était pas celui de la photo . En plus , la qualité n ’ est pas terrible .... franchement un produit plus que bas de gamme . Assez scandaleux de vendre un article comme ça . Et très dommage car c ’ était un cadeau pour l ’ anniversaire de ma mère . Les foulards correspondaient aux images et ils étaient jolis .",4,2021-04-20,,"Bonjour , Je suis sincèrement navré d'apprendre qu'un article de votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-10,10.0,"le diadème n ’ était pas celui de la photo . en plus , la qualité n ’ est pas terrible .... franchement un produit plus que bas de gamme . assez scandaleux de vendre un article comme ça . et très dommage car c ’ était un cadeau pour l ’ anniversaire de ma mère . les foulards correspondaient aux images et ils étaient jolis .",1,0,0
2629,Très bon produit . Je suis très satisfaite . Je le recommande . Article reçu avant la date prévue . Emballage satisfaisant .,5,2021-04-20,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-04-05,15.0,très bon produit . je suis très satisfaite . je le recommande . article reçu avant la date prévue . emballage satisfaisant .,0,1,0
2631,Tout n ’ est pas bien . Certaines photos sont trompeuses mais le prix était attractif . La livraison est très rapide,4,2021-04-20,Denise D .,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,Mennecy,,2021-04-09,11.0,tout n ’ est pas bien . certaines photos sont trompeuses mais le prix était attractif . la livraison est très rapide,1,1,0
2634,"Envoi super rapide , tout est parfait",5,2021-04-20,,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,,,2021-04-13,7.0,"envoi super rapide , tout est parfait",0,1,0
2635,Produits chers par rapport à la qualité . Taillés n'importe comment .,4,2021-04-20,Céline C .,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,Le Mans,,2021-04-09,11.0,produits chers par rapport à la qualité . taillés n'importe comment .,1,0,0
2638,j'ai commandé une robe très satisfaite de celle-ci . La livraison a été rapide rien à dire merci,5,2021-04-19,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-04-07,12.0,j'ai commandé une robe très satisfaite de celle-ci . la livraison a été rapide rien à dire merci,0,1,0
2640,Contente de ma commande . Même si je pensais le sac un peu plus grand . Très bonne matière . Le sac se marie très bien avec ce que je porte .,4,2021-04-19,Christelle V .,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,Rivière Pilote,,2021-04-02,17.0,contente de ma commande . même si je pensais le sac un peu plus grand . très bonne matière . le sac se marie très bien avec ce que je porte .,1,0,0
2643,Achat d un sac à main ... Très beau Ravie,4,2021-04-19,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-04-08,11.0,achat d un sac à main ... très beau ravie,1,0,0
2645,Livraison plus rapide qu'annoncée,5,2021-04-19,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-03-29,21.0,livraison plus rapide qu'annoncée,0,1,0
2648,J'ai toujours hésité de commander cette collection mais je ne suis pas déçue . Trop top la blouse brodé et les bijoux j'adore . Very IRL,5,2021-04-19,JEANE N .,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,PETIT-BOURG,,2021-04-03,16.0,j'ai toujours hésité de commander cette collection mais je ne suis pas déçue . trop top la blouse brodé et les bijoux j'adore . very irl,1,0,0
2652,La seule chose c'est rien est dit si ça taille petit ou grand . Globalement plutôt très bien .,5,2021-04-18,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-04-09,9.0,la seule chose c'est rien est dit si ça taille petit ou grand . globalement plutôt très bien .,1,0,0
2653,Commande reçue dans les temps et terriblement ravie de ma commande .,5,2021-04-18,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-04-04,14.0,commande reçue dans les temps et terriblement ravie de ma commande .,1,0,0
2662,Livraison très rapide et produit conforme à ma commande .,5,2021-04-17,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-04-06,11.0,livraison très rapide et produit conforme à ma commande .,0,1,0
2663,Sac un peu petit,4,2021-04-17,,"Bonjour , Je suis sincèrement navré d'apprendre que votre sac ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-06,11.0,sac un peu petit,0,1,0
2665,Livraison commandes et service impeccables rien a dire de plus tres contente,5,2021-04-16,,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,,,2021-04-04,12.0,livraison commandes et service impeccables rien a dire de plus tres contente,0,1,0
2666,Les chaussures que j ’ ai acheté elles sont juste magnifiques,5,2021-04-16,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-04-04,12.0,les chaussures que j ’ ai acheté elles sont juste magnifiques,1,0,0
2667,"commande livrée rapidement , sandales compensées sympas satisfaite de showromprive",5,2021-04-16,ghislaine c .,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,longueil annel,,2021-04-03,13.0,"commande livrée rapidement , sandales compensées sympas satisfaite de showromprive",1,0,0
2670,"je suis satisfaite de mon achat de chaussures , la pointure va très bien , et je les trouve confortables",4,2021-04-16,Claudine B .,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,La Palme,,2021-04-03,13.0,"je suis satisfaite de mon achat de chaussures , la pointure va très bien , et je les trouve confortables",1,0,0
2674,"Marchandise livrée plus tôt que prévue , objet très bien",5,2021-04-16,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-04-06,10.0,"marchandise livrée plus tôt que prévue , objet très bien",0,1,0
2675,Très bon service et bonne qualité .,5,2021-04-16,Sonia H .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Bretagne,,2021-04-05,11.0,très bon service et bonne qualité .,1,0,0
2678,"La robe taille L était une taille S . Du coup , je l ’ ai donné à ma fille qui porte du S . Donc très déçue de ne pouvoir la porter mais elle est très jolie . Cordialement",3,2021-04-15,,"Bonjour , Je suis sincèrement navré d'apprendre que votre robe ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-07,8.0,"la robe taille l était une taille s . du coup , je l ’ ai donné à ma fille qui porte du s . donc très déçue de ne pouvoir la porter mais elle est très jolie . cordialement",1,0,0
2681,"Contente de ma livraison , les produits correspondent à mes attentes",5,2021-04-15,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-04-05,10.0,"contente de ma livraison , les produits correspondent à mes attentes",1,0,0
2691,Un peu déçue des articles,4,2021-04-15,,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-03-28,18.0,un peu déçue des articles,1,0,0
2692,le pantalon est super le seul bémol concerne l'emballage qui n'est pas adapté et de ce fait le pantalon est arrivé extrêmement fripé . délai de livraison parfait .,5,2021-04-14,yveline n .,"Bonjour , Je suis sincèrement navré d'apprendre que votre colis ait rencontré des difficultés de livraison . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,Bruxelles,,2021-04-07,7.0,le pantalon est super le seul bémol concerne l'emballage qui n'est pas adapté et de ce fait le pantalon est arrivé extrêmement fripé . délai de livraison parfait .,1,1,0
2697,"Bel article , bonnes finitions . Colis soigné",4,2021-04-14,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-04-03,11.0,"bel article , bonnes finitions . colis soigné",0,0,1
2700,De supers jolis produits reçus super vite ! Je suis vraiment très heureuse de mes achats,5,2021-04-13,Julie P .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,SOLLIES PONT,,2021-04-02,11.0,de supers jolis produits reçus super vite ! je suis vraiment très heureuse de mes achats,0,1,0
2704,"Livraison rapide , article de qualité moyenne et surtout des soucis de tailles d ’ un modèle à un autre",4,2021-04-13,,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-02,11.0,"livraison rapide , article de qualité moyenne et surtout des soucis de tailles d ’ un modèle à un autre",0,1,0
2708,"La qualité des pyjamas est déplorable . Gros défaut de fabrication , pentalon avec des tailles asymétrique . Rien à ajouter de plus hormis ; plus jamais de commande sur showroom",2,2021-04-13,,"Bonjour , Je suis sincèrement navré d'apprendre que vos pyjamas ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-06,7.0,"la qualité des pyjamas est déplorable . gros défaut de fabrication , pentalon avec des tailles asymétrique . rien à ajouter de plus hormis ; plus jamais de commande sur showroom",1,0,0
2709,Produits la hauteur de mes attentes,4,2021-04-12,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-03-31,12.0,produits la hauteur de mes attentes,1,0,0
2712,Je suis très contente de mes pantalons,5,2021-04-12,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-04-01,11.0,je suis très contente de mes pantalons,1,0,0
2713,"Commande impeccable , ravie de la qualité des vêtements .",5,2021-04-12,Claudine C .,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,SAINTE-MARIE,,2021-03-24,19.0,"commande impeccable , ravie de la qualité des vêtements .",1,0,0
2716,"Chaussures peu confortables , mal coupées , on sent tout de suite que l arrière de la chaussure se positionne mal et va gêner . Mais je nai pas le temps de renvoyer Je ne recommanderai pas cette marque",3,2021-04-11,,"Bonjour , Je suis sincèrement navré d'apprendre que vos chaussures ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-03-31,11.0,"chaussures peu confortables , mal coupées , on sent tout de suite que l arrière de la chaussure se positionne mal et va gêner . mais je nai pas le temps de renvoyer je ne recommanderai pas cette marque",1,0,0
2717,"Je ne commandais jamais des produits IRL , surprise de la qualité et du prix .",5,2021-04-11,Marie F .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Vandoeuvre Les Nancy,,2021-03-31,11.0,"je ne commandais jamais des produits irl , surprise de la qualité et du prix .",0,1,0
2718,Vêtements de très mauvaises qualités ... dommage,4,2021-04-11,,"Bonjour , Je suis sincèrement navré d'apprendre que vos vêtements ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-04-01,10.0,vêtements de très mauvaises qualités ... dommage,1,0,0
2719,Les articles commandés correspondent bien à mes attentes .,5,2021-04-11,,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,,,2021-03-20,22.0,les articles commandés correspondent bien à mes attentes .,1,0,0
2727,boites à chaussures en mauvais état mais marchandise bonne . Bemol sur la pointure d'une des paires prise en fonction du guide des tailles qui est trop petite .,4,2021-04-08,,"Bonjour , Je suis sincèrement désolé d'apprendre que vous ayez reçu la boîte de vos chaussures endommagée . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,,,2021-03-25,14.0,boites à chaussures en mauvais état mais marchandise bonne . bemol sur la pointure d'une des paires prise en fonction du guide des tailles qui est trop petite .,1,0,0
2729,"Rien a dire , produits conformes aux attentes , et à là description . Livraison dans les temps . Parfait je recommande sans hésiter",5,2021-04-08,Nicolas G .,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,WITTISHEIM,,2021-03-27,12.0,"rien a dire , produits conformes aux attentes , et à là description . livraison dans les temps . parfait je recommande sans hésiter",1,1,0
2730,"Mon article a été livré dans les délais . Je ne suis pas déçue , c ’ est comme sur la photo .",4,2021-04-07,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-03-24,14.0,"mon article a été livré dans les délais . je ne suis pas déçue , c ’ est comme sur la photo .",0,1,0
2732,"Les objets d'une certaine valeur comme les montres devraient être mis en vente avec des photos beaucoup plus nettes et claires des détails : déjà comme ça ce sera difficile de rendre au 100 % une idée de l'objet . Imaginez donc ce qui peut se passer avec 2/3 photos pas vraiment détaillées . La déception , lorsqu'on reçoit l'objet est presque garantie . Et l'acheteur ne devrait pas payer pour le renvoi",4,2021-04-07,,"Bonjour , Je suis sincèrement navré d'apprendre que votre commande ne vous ait pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-01-30,67.0,"les objets d'une certaine valeur comme les montres devraient être mis en vente avec des photos beaucoup plus nettes et claires des détails : déjà comme ça ce sera difficile de rendre au 100 % une idée de l'objet . imaginez donc ce qui peut se passer avec 2/3 photos pas vraiment détaillées . la déception , lorsqu'on reçoit l'objet est presque garantie . et l'acheteur ne devrait pas payer pour le renvoi",1,0,0
2739,"Rapidité , fiabilité , rapport/qualité prix , tout est nickel",5,2021-04-06,Claire D .,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,Limoges,,2021-03-25,12.0,"rapidité , fiabilité , rapport/qualité prix , tout est nickel",0,1,0
2740,Encore une fois je suis satisfaite du professionnalisme de Showroomprivé . J'ai pris goût à commander de plus en plus de créations signées Collection IRL . Je suis ravie et j'envisage pour cet été de recommander . En espérant que je pourrai les porter ailleurs que chez moi ... Merci à toute votre équipe Showroomprivé . Florence,5,2021-04-06,Florence D .,"Bonjour , Nous vous remercions de votre confiance et fidélité.Ayoub",TrustedShop,ShowRoom,Bor,,2021-03-25,12.0,encore une fois je suis satisfaite du professionnalisme de showroomprivé . j'ai pris goût à commander de plus en plus de créations signées collection irl . je suis ravie et j'envisage pour cet été de recommander . en espérant que je pourrai les porter ailleurs que chez moi ... merci à toute votre équipe showroomprivé . florence,1,0,0
2742,Parfait en tous points pour cette commande .,5,2021-04-06,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-03-24,13.0,parfait en tous points pour cette commande .,1,0,0
2743,"Bonjour , Malheureusement je ne suis pas satisfaite de ma commande reçue , le trench taille 40 est trop grand , les baskets bien que jolies sont trop imposantes , je m'attendais à des chaussures plus fines . La commande reçue ne correspond pas à mes attentes .",4,2021-04-06,,"Bonjour , Je suis sincèrement navré d'apprendre que vos baskets ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-03-29,8.0,"bonjour , malheureusement je ne suis pas satisfaite de ma commande reçue , le trench taille 40 est trop grand , les baskets bien que jolies sont trop imposantes , je m'attendais à des chaussures plus fines . la commande reçue ne correspond pas à mes attentes .",1,0,0
2745,"jolies modeles de ballerines , helas tres petites pour un 36 , que je suis obligee de garder , les frais de RE expedition , sont trop élévés , vu le prix de celles ci , en les revoyant , je perd la valeur de deux paires , le RENVOIE DEVRAIT ETRE GRATUIT comme pour bcp de marques d achats en ligne , donc je les revendrais ailleurs , fort dommage , c est comme ca ;",4,2021-04-05,,"Bonjour , Je suis sincèrement navré d'apprendre que vos sandales ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour cette situation . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,,,2021-03-27,9.0,"jolies modeles de ballerines , helas tres petites pour un 36 , que je suis obligee de garder , les frais de re expedition , sont trop élévés , vu le prix de celles ci , en les revoyant , je perd la valeur de deux paires , le renvoie devrait etre gratuit comme pour bcp de marques d achats en ligne , donc je les revendrais ailleurs , fort dommage , c est comme ca ;",1,0,0
2746,Mauvais article . Ça devient une habitude,2,2021-04-05,Wid A .,"Bonjour , Je suis sincèrement désolé d'apprendre que vous ayez reçu votre article non conforme . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,Mons,,2021-03-28,8.0,mauvais article . ça devient une habitude,1,0,0
2749,"le collier que j'ai commandé est très joli , les créoles aussi , mais elles ne sont pas épaisse elles se déforment facilement . Sinon j'ai reçu mon colis à la date prévue .",5,2021-04-05,,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,,,2021-03-20,16.0,"le collier que j'ai commandé est très joli , les créoles aussi , mais elles ne sont pas épaisse elles se déforment facilement . sinon j'ai reçu mon colis à la date prévue .",1,0,0
2751,"Commande livrée avant la date prévue . Ensemble de qualité , pas encore porté , à voir ...",4,2021-04-05,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-03-21,15.0,"commande livrée avant la date prévue . ensemble de qualité , pas encore porté , à voir ...",1,1,0
2753,conforme à la description du produit . Bien emballé . service rapide,5,2021-04-04,Mumu L .,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,Jurbise,,2021-03-23,12.0,conforme à la description du produit . bien emballé . service rapide,1,0,0
2754,Conforme à la commande,5,2021-04-04,claire a .,"Bonjour , Merci infiniment pour votre appréciation , nous sommes heureux de vous compter parmi nos clients.Ayoub",TrustedShop,ShowRoom,Lyon,,2021-03-24,11.0,conforme à la commande,1,0,0
2756,"Livré avant la date prévue , objets conformes à ma commande",5,2021-04-04,,"Bonjour , Merci d'avoir partagé votre expérience avec nous , votre message illumine notre journée ! À très bientôt sur Showroomprive.com . Ayoub",TrustedShop,ShowRoom,,,2021-03-07,28.0,"livré avant la date prévue , objets conformes à ma commande",0,1,0
2763,"J'ai récupérer le sac au point relais samedi dernier , je me suis servi seulement de mon sac deux jours et la hanse d'un côté est déjà décousu , en ayant pas longtemps il s'abîme déjà , soit il a été mal confectionné ou est ce un défaut ! ? Impossible d'avoir un numéro de téléphone ou une adresse mail pour contacter le service client , c'est pas normal . Sinon pour la livraison tout est parfait .",4,2021-04-02,Prescillia P .,"Bonjour , Je suis sincèrement désolé d'apprendre la défectuosité de votre sac . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustedShop,ShowRoom,Lormont,,2021-03-24,9.0,"j'ai récupérer le sac au point relais samedi dernier , je me suis servi seulement de mon sac deux jours et la hanse d'un côté est déjà décousu , en ayant pas longtemps il s'abîme déjà , soit il a été mal confectionné ou est ce un défaut ! ? impossible d'avoir un numéro de téléphone ou une adresse mail pour contacter le service client , c'est pas normal . sinon pour la livraison tout est parfait .",0,1,0
2766,Commande bien taillé agréable a porté,4,2021-04-02,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-03-22,11.0,commande bien taillé agréable a porté,1,0,0
2769,Les robes sont magnifiques et livrées rapidement !,5,2021-04-02,,"Bonjour , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustedShop,ShowRoom,,,2021-03-23,10.0,les robes sont magnifiques et livrées rapidement !,1,0,0
2771,Bijoux de très mauvaise qualité,4,2021-04-02,Helene S .,"Bonjour , Je suis sincèrement navré d'apprendre que vos bijoux ne vous aient pas apportée entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustedShop,ShowRoom,Marcilly d azergues,,2021-03-20,13.0,bijoux de très mauvaise qualité,1,0,0
